label,message
ham,"Omw back to tampa from west palm, you hear what happened?"
ham,How's ur paper?
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min
ham,Oh ya ya. I remember da. .
ham,If he started searching he will get job in few days.he have great potential and talent.
ham,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz"
ham,DO NOT B LATE LOVE MUM
ham,I borrow ur bag ok.
ham,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
ham,Why did I wake up on my own &gt;:(
ham,I'm also came to room.
ham,U guys never invite me anywhere :(
ham,Am in film ill call you later.
spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
ham,Went fast asleep dear.take care.
spam,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+"
ham,Ü say until like dat i dun buy ericsson oso cannot oredi lar...
spam,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
spam,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
ham,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1."
spam,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
ham,"Aight no rush, I'll ask jay"
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
ham,"Until 545 lor... Ya, can go 4 dinner together..."
ham,Actually i'm waiting for 2 weeks when they start putting ad.
ham,How r ü going to send it to me?
ham,Hey... are you going to quit soon? Xuhui and i working till end of the month 
ham,"Dude u knw also telugu..thts gud..k, gud nyt.."
ham,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala."
ham,i cant talk to you now.i will call when i can.dont keep calling.
ham,Ok...
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
ham,"4 tacos + 1 rajas burrito, right?"
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
ham,The bus leaves at  &lt;#&gt; 
ham,Thanks for picking up the trash.
ham,What are youdoing later? Sar xxx
ham,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola
ham,Bring it if you got it
ham,Then cant get da laptop? My matric card wif ü lei... 
ham,Where is that one day training:-)
ham,You call him now ok i said call him
ham,Let me know how to contact you. I've you settled in a room. Lets know you are ok.
ham,"aight we can pick some up, you open before tonight?"
spam,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
ham,Sorry for the delay. Yes masters
ham,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u.."
ham,Was actually about to send you a reminder today. Have a wonderful weekend
ham,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
ham,I fetch yun or u fetch?
ham,Please ask mummy to call father
ham,Hey... What time is your driving on fri? We go for evaluation on fri?
ham,Oh is it! Which brand?
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
ham,None of that's happening til you get here though
ham,AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.
ham,Sounds great! Are you home now?
spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
ham,Am not interested to do like that.
spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub
ham,Good. No swimsuit allowed :)
spam,Ringtone Club: Gr8 new polys direct to your mobile every week !
ham,Tired. I haven't slept well the past few nights.
ham,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
ham,K..give back my thanks.
ham,"Ok, be careful ! Don't text and drive !"
ham,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?"
ham,Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x
ham,Y so late but i need to go n get da laptop...
ham,Wot about on wed nite I am 3 then but only til 9!
ham,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
ham,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola
ham,Hi msg me:)i'm in office..
ham,"I'm a guy, browsin is compulsory"
ham,I dont know oh. Hopefully this month.
ham,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon
ham,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.
ham,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
ham,Lol. Well quality aint bad at all so i aint complaining
ham,"That's good, because I need drugs"
ham,So when do you wanna gym harri
ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.
ham,And maybe some pressies
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.
ham,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?"
ham,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
ham,", ow u dey.i paid 60,400thousad.i told  u would call . "
ham,I thought slide is enough.
ham,Just nw i came to hme da..
ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
ham,Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
ham,Is that on the telly? No its Brdget Jones!
ham,"sure, but make sure he knows we ain't smokin yet"
ham,"Since when, which side, any fever, any vomitin."
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
ham,Does daddy have a bb now.
ham,At the funeral home with Audrey and dad
ham,Same as kallis dismissial in 2nd test:-).
ham,Too late. I said i have the website. I didn't i have or dont have the slippers
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
ham,Well boy am I glad G wasted all night at applebees for nothing
ham,"Me also da, i feel yesterday night  wait til 2day night dear."
ham,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.
ham,Yes:)from last week itself i'm taking live call.
ham,Oh god. I'm gonna Google nearby cliffs now.
ham,I'm in class. Did you get my text.
ham,Rofl betta invest in some  anti aging products
ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
ham,Cold. Dont be sad dear
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?
ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola"
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
ham,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx
ham,"Goodmorning,my grandfather expired..so am on leave today."
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
ham,Just got to  &lt;#&gt;
ham,"I noe la... U wana pei bf oso rite... K lor, other days den..."
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
ham,"Sorry,in meeting I'll call later"
ham,Gd luck 4 ur exams :-)
ham,"Babe, I'm back ... Come back to me ..."
ham,Ok both our days. So what are you making for dinner tonite? Am I invited?
ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
ham,But i dint slept in afternoon.
ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx."
ham,What time is ur flight tmr?
spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
ham,With my sis lor... We juz watched italian job.
spam,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
ham,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for"
ham,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
ham,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx"
ham,I have to take exam with in march 3
ham,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic
